booking_id,hotel,lead_time,year,Month,Day,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,previous_cancellations,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,average_daily_rate,total_of_special_requests,reservation_status,total_stay,total_guests,booking_type
100140,City Hotel,205,2024,April,24,4.0,4.0,2,0,0,UAE,Corporate,Direct,5.0,3.0,Refundable,490.0,42.0,Contract,191.19,4.0,Canceled,8.0,2,Early Booking
100141,Resort Hotel,5,2023,December,1,2.0,5.0,4,0,0,NLD,Offline TA/TO,Direct,0.0,4.0,Refundable,228.0,19.0,Transient,275.06,1.0,Check-Out,7.0,4,Last Minute
100142,Resort Hotel,242,2025,June,20,1.0,5.0,1,1,0,UAE,Direct,TA/TO,1.0,1.0,Non Refund,343.0,30.0,Contract,304.11,1.0,Check-Out,6.0,2,Early Booking
100143,City Hotel,100,2023,March,21,1.0,1.0,2,2,1,DEU,Direct,Direct,1.0,0.0,No Deposit,107.0,20.0,Contract,125.25,1.0,Canceled,2.0,5,Early Booking
100144,City Hotel,296,2025,September,18,4.0,4.0,2,1,0,DEU,Groups,Direct,4.0,2.0,No Deposit,213.0,46.0,Group,55.68,4.0,Canceled,8.0,3,Early Booking
100145,Resort Hotel,190,2025,September,17,1.0,7.0,1,1,1,USA,Online TA,GDS,5.0,0.0,Refundable,278.0,1.0,Contract,103.89,3.0,Check-Out,8.0,3,Early Booking
100146,City Hotel,257,2025,June,25,3.0,5.0,4,2,1,AUS,Groups,TA/TO,1.0,2.0,Refundable,154.0,38.0,Contract,202.52,2.0,Check-Out,8.0,7,Early Booking
100147,Resort Hotel,58,2023,October,25,4.0,5.0,4,0,1,AUS,Offline TA/TO,Corporate,5.0,0.0,Non Refund,32.0,35.0,Group,291.56,3.0,No-Show,9.0,5,Last Minute
100148,Resort Hotel,36,2024,June,26,3.0,5.0,3,1,1,CAN,Groups,GDS,3.0,1.0,No Deposit,299.0,43.0,Transient-Party,106.83,1.0,Check-Out,8.0,5,Last Minute
100149,Resort Hotel,299,2023,January,6,4.0,5.0,1,2,1,CAN,Corporate,TA/TO,5.0,4.0,Refundable,96.0,27.0,Transient-Party,79.9,0.0,Canceled,9.0,4,Early Booking
100150,Resort Hotel,297,2025,April,1,0.0,1.0,1,0,1,IND,Corporate,TA/TO,1.0,3.0,Refundable,8.0,1.0,Contract,233.13,3.0,Check-Out,1.0,2,Early Booking
100151,City Hotel,252,2025,March,3,3.0,1.0,4,1,0,NLD,Groups,GDS,3.0,3.0,Refundable,228.0,42.0,Group,61.97,4.0,Check-Out,4.0,5,Early Booking
100152,Resort Hotel,210,2024,April,15,1.0,5.0,3,0,0,USA,Offline TA/TO,Corporate,0.0,0.0,Non Refund,334.0,48.0,Transient,312.53,5.0,Check-Out,6.0,3,Early Booking
100153,City Hotel,106,2025,December,17,1.0,4.0,1,2,0,FRA,Groups,Corporate,2.0,2.0,Refundable,182.0,12.0,Contract,288.75,5.0,Check-Out,5.0,3,Early Booking
100154,Resort Hotel,171,2025,February,24,0.0,2.0,4,1,1,USA,Corporate,Direct,1.0,3.0,No Deposit,399.0,49.0,Transient-Party,173.74,5.0,Check-Out,2.0,6,Early Booking
100155,City Hotel,208,2024,October,25,3.0,6.0,4,2,1,GBR,Online TA,Direct,4.0,3.0,Refundable,457.0,23.0,Contract,272.86,5.0,Canceled,9.0,7,Early Booking
100156,City Hotel,320,2024,April,26,3.0,2.0,3,1,1,DEU,Corporate,GDS,2.0,0.0,Non Refund,211.0,30.0,Transient-Party,148.61,0.0,Check-Out,5.0,5,Early Booking
100157,Resort Hotel,319,2023,February,20,3.0,3.0,4,0,0,DEU,Offline TA/TO,Direct,1.0,4.0,Non Refund,349.0,9.0,Transient,240.16,4.0,Check-Out,6.0,4,Early Booking
100158,Resort Hotel,3,2025,November,17,2.0,4.0,3,2,1,AUS,Online TA,GDS,4.0,4.0,Refundable,190.0,21.0,Contract,274.96,0.0,Check-Out,6.0,6,Last Minute
100159,Resort Hotel,250,2024,November,6,2.0,7.0,4,0,0,UAE,Online TA,GDS,1.0,4.0,No Deposit,126.0,47.0,Transient-Party,272.0,5.0,Canceled,9.0,4,Early Booking
100160,Resort Hotel,164,2023,May,5,3.0,2.0,1,2,0,CAN,Groups,Direct,2.0,3.0,No Deposit,151.0,39.0,Transient-Party,107.0,4.0,Check-Out,5.0,3,Early Booking
100161,Resort Hotel,285,2024,August,1,2.0,6.0,4,0,0,DEU,Online TA,Corporate,4.0,2.0,Non Refund,69.0,15.0,Transient,288.02,1.0,No-Show,8.0,4,Early Booking
100162,Resort Hotel,173,2024,April,6,2.0,1.0,2,0,1,FRA,Groups,Corporate,2.0,0.0,Non Refund,280.0,3.0,Transient,289.58,1.0,Canceled,3.0,3,Early Booking
100163,City Hotel,157,2025,February,19,4.0,7.0,2,1,1,UAE,Direct,TA/TO,1.0,0.0,No Deposit,80.0,40.0,Group,264.5,1.0,Check-Out,11.0,4,Early Booking
100164,Resort Hotel,185,2025,May,10,2.0,1.0,2,0,0,UAE,Online TA,Direct,2.0,4.0,No Deposit,42.0,43.0,Transient,166.32,5.0,Check-Out,3.0,2,Early Booking
100165,Resort Hotel,156,2023,March,24,1.0,6.0,2,0,0,UAE,Corporate,TA/TO,4.0,3.0,Non Refund,381.0,39.0,Transient-Party,274.93,4.0,Check-Out,7.0,2,Early Booking
100166,Resort Hotel,365,2025,July,8,3.0,2.0,1,0,0,USA,Online TA,TA/TO,5.0,0.0,Non Refund,229.0,39.0,Contract,119.69,4.0,Check-Out,5.0,1,Early Booking
100167,Resort Hotel,322,2025,October,11,4.0,2.0,4,0,0,CAN,Groups,TA/TO,2.0,2.0,No Deposit,129.0,30.0,Transient-Party,231.54,3.0,Canceled,6.0,4,Early Booking
100168,City Hotel,305,2024,February,23,4.0,1.0,4,2,0,NLD,Corporate,GDS,5.0,0.0,Non Refund,44.0,3.0,Group,204.16,4.0,Canceled,5.0,6,Early Booking
100169,City Hotel,330,2023,June,20,3.0,5.0,4,2,1,DEU,Offline TA/TO,Direct,0.0,3.0,Non Refund,384.0,22.0,Transient-Party,139.21,4.0,Check-Out,8.0,7,Early Booking
100170,Resort Hotel,358,2024,November,28,4.0,4.0,1,2,0,GBR,Corporate,Direct,2.0,3.0,Refundable,472.0,27.0,Group,316.76,4.0,Check-Out,8.0,3,Early Booking
100171,Resort Hotel,365,2025,June,22,0.0,7.0,1,0,0,GBR,Offline TA/TO,Direct,2.0,1.0,No Deposit,459.0,35.0,Transient-Party,302.87,4.0,Canceled,7.0,1,Early Booking
100172,City Hotel,249,2024,August,24,0.0,7.0,2,0,0,FRA,Groups,Direct,0.0,0.0,Refundable,443.0,3.0,Group,187.45,5.0,Check-Out,7.0,2,Early Booking
100173,City Hotel,364,2024,September,27,4.0,6.0,2,2,1,FRA,Direct,Corporate,1.0,4.0,No Deposit,381.0,14.0,Group,297.11,5.0,Canceled,10.0,5,Early Booking
100174,Resort Hotel,77,2023,May,28,0.0,5.0,4,0,0,UAE,Direct,Direct,0.0,2.0,Refundable,134.0,24.0,Transient,120.87,4.0,Check-Out,5.0,4,Last Minute
100175,City Hotel,361,2023,November,1,4.0,5.0,4,1,1,IND,Corporate,GDS,4.0,4.0,Refundable,420.0,22.0,Contract,335.75,5.0,Check-Out,9.0,6,Early Booking
100176,City Hotel,154,2025,November,9,2.0,1.0,2,2,0,CAN,Online TA,TA/TO,5.0,0.0,No Deposit,265.0,13.0,Contract,63.21,4.0,Canceled,3.0,4,Early Booking
100177,City Hotel,343,2024,November,5,1.0,7.0,3,1,1,GBR,Groups,GDS,1.0,2.0,Refundable,354.0,13.0,Transient-Party,50.25,5.0,Check-Out,8.0,5,Early Booking
100178,Resort Hotel,186,2023,August,20,0.0,1.0,2,2,0,UAE,Offline TA/TO,TA/TO,3.0,4.0,Refundable,377.0,30.0,Contract,59.13,3.0,Check-Out,1.0,4,Early Booking
100179,City Hotel,18,2025,June,16,3.0,5.0,1,0,0,GBR,Online TA,Direct,5.0,4.0,No Deposit,342.0,13.0,Contract,212.81,2.0,Check-Out,8.0,1,Last Minute
100180,Resort Hotel,225,2023,May,16,2.0,6.0,4,0,1,CAN,Direct,Corporate,4.0,3.0,Non Refund,486.0,17.0,Contract,326.11,3.0,Check-Out,8.0,5,Early Booking
100181,Resort Hotel,17,2023,March,18,0.0,3.0,1,2,0,IND,Groups,Corporate,3.0,1.0,Refundable,357.0,27.0,Transient,135.58,5.0,Check-Out,3.0,3,Last Minute
100182,City Hotel,350,2023,April,16,1.0,1.0,4,2,0,CAN,Groups,Direct,3.0,2.0,Non Refund,113.0,21.0,Group,232.78,0.0,Check-Out,2.0,6,Early Booking
100183,City Hotel,270,2025,February,24,1.0,1.0,1,0,0,GBR,Offline TA/TO,Direct,5.0,3.0,Refundable,119.0,31.0,Contract,315.61,1.0,Check-Out,2.0,1,Early Booking
100184,City Hotel,302,2023,October,26,3.0,3.0,2,1,0,DEU,Direct,Direct,4.0,0.0,Refundable,38.0,31.0,Contract,102.85,3.0,Check-Out,6.0,3,Early Booking
100185,Resort Hotel,153,2023,February,13,3.0,2.0,1,2,1,USA,Groups,TA/TO,3.0,2.0,Non Refund,425.0,25.0,Transient,327.52,2.0,Check-Out,5.0,4,Early Booking
100186,City Hotel,296,2023,August,11,0.0,1.0,2,0,1,FRA,Corporate,Direct,5.0,4.0,Refundable,391.0,11.0,Transient-Party,349.29,3.0,Canceled,1.0,3,Early Booking
100187,City Hotel,364,2024,December,25,4.0,3.0,3,2,0,GBR,Offline TA/TO,GDS,3.0,1.0,Refundable,288.0,12.0,Transient,196.19,4.0,Canceled,7.0,5,Early Booking
100188,Resort Hotel,121,2023,October,3,2.0,2.0,4,1,0,IND,Online TA,Direct,2.0,2.0,Non Refund,450.0,21.0,Group,278.64,4.0,Check-Out,4.0,5,Early Booking
100189,City Hotel,80,2024,May,11,4.0,2.0,1,1,0,NLD,Groups,GDS,3.0,4.0,Non Refund,31.0,7.0,Group,282.9,2.0,Check-Out,6.0,2,Last Minute
100190,City Hotel,140,2024,July,1,0.0,3.0,2,1,1,USA,Offline TA/TO,Corporate,5.0,4.0,Refundable,15.0,5.0,Transient-Party,149.42,1.0,No-Show,3.0,4,Early Booking
100191,Resort Hotel,145,2024,October,16,0.0,1.0,4,1,0,IND,Groups,Corporate,1.0,1.0,Non Refund,190.0,49.0,Transient-Party,68.93,3.0,Check-Out,1.0,5,Early Booking
100192,City Hotel,203,2025,August,5,4.0,7.0,1,1,0,IND,Groups,Corporate,3.0,2.0,No Deposit,60.0,30.0,Transient,152.96,0.0,Canceled,11.0,2,Early Booking
100193,City Hotel,341,2025,November,4,0.0,4.0,2,0,1,SGP,Offline TA/TO,Direct,5.0,0.0,Refundable,170.0,5.0,Transient,268.64,5.0,Check-Out,4.0,3,Early Booking
100194,Resort Hotel,36,2024,August,10,3.0,6.0,4,2,1,AUS,Offline TA/TO,Direct,4.0,0.0,No Deposit,465.0,32.0,Contract,215.65,1.0,Canceled,9.0,7,Last Minute
100195,City Hotel,44,2025,October,23,0.0,5.0,2,1,1,CAN,Offline TA/TO,GDS,2.0,1.0,No Deposit,380.0,5.0,Group,167.25,5.0,Check-Out,5.0,4,Last Minute
100196,City Hotel,140,2024,January,12,1.0,3.0,4,2,0,GBR,Corporate,Corporate,3.0,3.0,Refundable,376.0,42.0,Contract,326.88,1.0,Canceled,4.0,6,Early Booking
100197,City Hotel,54,2023,August,3,1.0,6.0,3,1,1,DEU,Direct,TA/TO,2.0,3.0,Non Refund,392.0,32.0,Group,200.66,2.0,Check-Out,7.0,5,Last Minute
100198,City Hotel,99,2023,December,7,3.0,4.0,4,0,0,FRA,Groups,Direct,1.0,3.0,Refundable,395.0,49.0,Transient,133.84,0.0,Canceled,7.0,4,Early Booking
100199,Resort Hotel,344,2024,November,22,1.0,5.0,4,0,0,UAE,Direct,GDS,5.0,1.0,Non Refund,496.0,37.0,Group,346.21,5.0,Check-Out,6.0,4,Early Booking
100200,City Hotel,55,2025,October,12,4.0,2.0,4,1,0,USA,Offline TA/TO,Corporate,0.0,2.0,No Deposit,197.0,13.0,Transient-Party,83.37,4.0,Check-Out,6.0,5,Last Minute
100201,Resort Hotel,274,2023,September,17,2.0,1.0,4,0,0,CAN,Online TA,GDS,1.0,0.0,Non Refund,339.0,2.0,Group,54.68,2.0,Canceled,3.0,4,Early Booking
100202,Resort Hotel,333,2024,April,2,3.0,6.0,4,0,1,UAE,Groups,GDS,2.0,3.0,Refundable,275.0,41.0,Transient-Party,338.98,0.0,Check-Out,9.0,5,Early Booking
100203,City Hotel,129,2024,August,28,2.0,1.0,3,0,1,NLD,Offline TA/TO,Direct,0.0,0.0,Refundable,382.0,42.0,Transient-Party,103.0,0.0,Canceled,3.0,4,Early Booking
100204,City Hotel,132,2024,August,5,3.0,4.0,3,1,1,USA,Groups,GDS,5.0,3.0,No Deposit,413.0,14.0,Contract,197.09,0.0,Check-Out,7.0,5,Early Booking
100205,City Hotel,262,2024,December,11,3.0,6.0,1,2,1,IND,Corporate,TA/TO,0.0,3.0,Non Refund,490.0,46.0,Group,208.97,4.0,No-Show,9.0,4,Early Booking
100206,Resort Hotel,154,2025,July,6,1.0,5.0,1,2,1,UAE,Groups,Corporate,4.0,3.0,Refundable,231.0,37.0,Contract,268.9,3.0,Canceled,6.0,4,Early Booking
100207,City Hotel,158,2023,December,18,2.0,2.0,3,2,1,NLD,Corporate,Corporate,3.0,1.0,No Deposit,19.0,49.0,Group,169.74,5.0,Check-Out,4.0,6,Early Booking
100208,City Hotel,207,2025,September,2,1.0,3.0,3,2,0,DEU,Direct,TA/TO,2.0,0.0,Refundable,46.0,29.0,Group,210.24,0.0,Check-Out,4.0,5,Early Booking
100209,City Hotel,255,2024,September,3,2.0,2.0,2,2,0,SGP,Offline TA/TO,TA/TO,5.0,3.0,Refundable,485.0,49.0,Group,202.845,3.0,Check-Out,4.0,4,Early Booking
100210,Resort Hotel,184,2025,October,3,3.0,5.0,2,2,1,UAE,Direct,Direct,1.0,2.0,No Deposit,365.0,37.0,Transient-Party,146.78,0.0,Canceled,8.0,5,Early Booking
100211,City Hotel,109,2025,June,25,3.0,3.0,3,2,0,CAN,Offline TA/TO,Direct,2.0,1.0,No Deposit,420.0,29.0,Transient,67.29,2.0,Check-Out,6.0,5,Early Booking
100212,City Hotel,96,2023,April,18,4.0,5.0,3,2,1,FRA,Offline TA/TO,Corporate,0.0,0.0,No Deposit,173.0,37.0,Transient-Party,256.72,1.0,Check-Out,9.0,6,Early Booking
100213,City Hotel,161,2023,June,6,2.0,6.0,3,2,1,CAN,Direct,Direct,2.0,2.0,Refundable,180.0,49.0,Transient-Party,316.59,5.0,Check-Out,8.0,6,Early Booking
100214,Resort Hotel,133,2023,December,14,1.0,1.0,3,1,1,UAE,Online TA,TA/TO,1.0,3.0,Refundable,429.0,1.0,Transient-Party,252.17,1.0,Canceled,2.0,5,Early Booking
100215,City Hotel,2,2024,April,27,0.0,4.0,2,0,0,AUS,Groups,TA/TO,2.0,2.0,Non Refund,302.0,21.0,Group,192.66,3.0,Check-Out,4.0,2,Last Minute
100216,Resort Hotel,10,2023,December,1,4.0,5.0,3,1,0,AUS,Offline TA/TO,GDS,2.0,3.0,Refundable,334.0,45.0,Contract,162.95,0.0,Canceled,9.0,4,Last Minute
100217,Resort Hotel,276,2025,October,12,3.0,7.0,2,0,0,CAN,Offline TA/TO,Direct,1.0,1.0,No Deposit,93.0,0.0,Transient,218.78,2.0,Check-Out,10.0,2,Early Booking
100218,Resort Hotel,230,2025,March,10,2.0,7.0,4,0,1,IND,Groups,GDS,5.0,1.0,Refundable,138.0,38.0,Group,305.27,3.0,Check-Out,9.0,5,Early Booking
100219,Resort Hotel,361,2024,June,19,4.0,1.0,1,0,0,GBR,Groups,TA/TO,1.0,1.0,Refundable,446.0,5.0,Contract,90.06,5.0,Canceled,5.0,1,Early Booking
100220,City Hotel,61,2024,September,7,2.0,4.0,4,0,0,GBR,Groups,TA/TO,1.0,3.0,Non Refund,61.0,35.0,Transient-Party,57.02,2.0,Check-Out,6.0,4,Last Minute
100221,Resort Hotel,23,2023,December,11,0.0,2.0,1,2,0,FRA,Corporate,TA/TO,3.0,2.0,Non Refund,344.0,47.0,Transient,289.11,0.0,Check-Out,2.0,3,Last Minute
100222,Resort Hotel,174,2024,June,22,0.0,3.0,3,0,1,AUS,Direct,GDS,1.0,2.0,Non Refund,288.0,48.0,Transient-Party,156.05,4.0,Check-Out,3.0,4,Early Booking
100223,Resort Hotel,65,2024,February,22,2.0,7.0,3,1,0,GBR,Groups,Direct,4.0,2.0,Non Refund,72.0,6.0,Contract,263.65,4.0,No-Show,9.0,4,Last Minute
100224,Resort Hotel,54,2023,January,24,1.0,6.0,4,1,1,USA,Offline TA/TO,Corporate,1.0,2.0,No Deposit,222.0,30.0,Transient,140.89,1.0,Canceled,7.0,6,Last Minute
100225,City Hotel,291,2024,August,22,1.0,1.0,1,0,1,AUS,Groups,Corporate,5.0,2.0,Refundable,157.0,21.0,Contract,261.77,3.0,Canceled,2.0,2,Early Booking
100226,City Hotel,315,2023,December,14,2.0,7.0,4,2,1,FRA,Corporate,GDS,0.0,0.0,No Deposit,358.0,2.0,Transient-Party,103.14,3.0,Canceled,9.0,7,Early Booking
100227,Resort Hotel,282,2023,November,18,0.0,7.0,3,2,0,GBR,Offline TA/TO,GDS,2.0,3.0,Non Refund,273.0,4.0,Group,300.12,2.0,Canceled,7.0,5,Early Booking
100228,Resort Hotel,6,2025,June,2,4.0,5.0,2,2,1,USA,Groups,GDS,3.0,3.0,Non Refund,416.0,15.0,Contract,120.24,4.0,Check-Out,9.0,5,Last Minute
100229,Resort Hotel,0,2025,January,21,3.0,6.0,2,2,0,SGP,Online TA,Direct,1.0,3.0,Non Refund,302.0,23.0,Transient,319.24,0.0,Check-Out,9.0,4,Last Minute
100230,Resort Hotel,167,2023,July,3,2.0,5.0,2,1,1,FRA,Online TA,TA/TO,3.0,4.0,Refundable,469.0,24.0,Contract,200.48,2.0,Canceled,7.0,4,Early Booking
100231,Resort Hotel,214,2024,March,5,4.0,6.0,1,2,1,GBR,Groups,Corporate,1.0,4.0,Non Refund,403.0,5.0,Contract,285.1,5.0,Check-Out,10.0,4,Early Booking
100232,City Hotel,70,2025,July,16,2.0,6.0,2,2,1,UAE,Offline TA/TO,Direct,1.0,2.0,Non Refund,273.0,31.0,Group,318.95,1.0,Canceled,8.0,5,Last Minute
100233,City Hotel,144,2023,March,5,3.0,6.0,4,0,1,DEU,Online TA,GDS,5.0,3.0,No Deposit,53.0,33.0,Transient-Party,310.61,1.0,Check-Out,9.0,5,Early Booking
100234,Resort Hotel,252,2025,October,5,3.0,2.0,1,1,1,UAE,Groups,TA/TO,0.0,2.0,Non Refund,411.0,21.0,Transient-Party,263.51,5.0,Check-Out,5.0,3,Early Booking
100235,Resort Hotel,275,2025,March,1,2.0,7.0,3,1,0,GBR,Groups,Direct,3.0,4.0,No Deposit,393.0,25.0,Contract,298.52,5.0,Check-Out,9.0,4,Early Booking
100236,Resort Hotel,286,2025,August,12,0.0,6.0,2,2,1,IND,Offline TA/TO,GDS,4.0,2.0,No Deposit,285.0,41.0,Transient,294.12,5.0,Check-Out,6.0,5,Early Booking
100237,City Hotel,31,2023,January,21,0.0,5.0,3,0,0,GBR,Offline TA/TO,Corporate,5.0,0.0,No Deposit,85.0,15.0,Transient,215.52,2.0,Check-Out,5.0,3,Last Minute
100238,Resort Hotel,252,2024,March,27,1.0,7.0,3,2,1,DEU,Online TA,TA/TO,1.0,0.0,Non Refund,130.0,22.0,Contract,345.09,0.0,Canceled,8.0,6,Early Booking
100239,City Hotel,194,2025,November,4,2.0,1.0,3,1,0,DEU,Offline TA/TO,TA/TO,2.0,0.0,No Deposit,315.0,36.0,Contract,90.04,4.0,Check-Out,3.0,4,Early Booking
100240,City Hotel,120,2025,December,27,1.0,5.0,4,1,1,NLD,Groups,Corporate,0.0,2.0,Non Refund,24.0,0.0,Transient,111.42,0.0,Canceled,6.0,6,Early Booking
100241,City Hotel,298,2025,February,11,4.0,3.0,4,1,1,UAE,Groups,Direct,4.0,0.0,Refundable,35.0,10.0,Contract,270.49,0.0,Check-Out,7.0,6,Early Booking
100242,Resort Hotel,30,2023,September,12,0.0,1.0,1,1,1,USA,Direct,GDS,3.0,0.0,Refundable,161.0,11.0,Transient,228.91,2.0,No-Show,1.0,3,Last Minute
100243,Resort Hotel,8,2025,February,1,3.0,4.0,3,0,1,FRA,Groups,Direct,3.0,4.0,No Deposit,393.0,24.0,Transient-Party,141.61,0.0,Check-Out,7.0,4,Last Minute
100244,Resort Hotel,123,2023,September,28,1.0,5.0,1,2,0,DEU,Direct,Corporate,3.0,0.0,Refundable,263.0,46.0,Group,111.67,1.0,Canceled,6.0,3,Early Booking
100245,City Hotel,87,2024,April,27,0.0,7.0,2,0,0,NLD,Offline TA/TO,TA/TO,4.0,1.0,Non Refund,104.0,11.0,Group,349.26,4.0,Check-Out,7.0,2,Last Minute
100246,Resort Hotel,93,2024,October,23,1.0,6.0,3,1,0,CAN,Online TA,Direct,4.0,3.0,Refundable,419.0,11.0,Transient,202.845,3.0,Check-Out,7.0,4,Early Booking
100247,City Hotel,20,2024,December,12,0.0,1.0,4,2,1,FRA,Direct,TA/TO,1.0,2.0,Refundable,485.0,5.0,Transient-Party,159.66,4.0,Check-Out,1.0,7,Last Minute
100248,City Hotel,115,2025,February,15,3.0,3.0,2,2,0,AUS,Offline TA/TO,Corporate,5.0,0.0,Non Refund,325.0,18.0,Transient-Party,165.53,1.0,Canceled,6.0,4,Early Booking
100249,Resort Hotel,283,2023,June,2,3.0,5.0,3,0,1,IND,Groups,GDS,3.0,2.0,Refundable,26.0,21.0,Contract,127.87,0.0,Check-Out,8.0,4,Early Booking
100250,Resort Hotel,109,2024,October,17,0.0,5.0,3,1,1,IND,Direct,TA/TO,2.0,3.0,Refundable,53.0,2.0,Contract,293.46,0.0,Canceled,5.0,5,Early Booking
100251,Resort Hotel,188,2025,April,8,1.0,5.0,2,2,0,NLD,Online TA,TA/TO,0.0,2.0,Non Refund,490.0,18.0,Contract,85.01,1.0,Canceled,6.0,4,Early Booking
100252,City Hotel,147,2024,January,3,1.0,2.0,4,0,0,SGP,Direct,TA/TO,3.0,1.0,Refundable,203.0,6.0,Contract,261.77,0.0,Check-Out,3.0,4,Early Booking
100253,Resort Hotel,14,2024,December,11,3.0,3.0,4,0,0,AUS,Offline TA/TO,Corporate,0.0,3.0,Non Refund,283.0,37.0,Transient-Party,323.07,2.0,Check-Out,6.0,4,Last Minute
100254,Resort Hotel,49,2025,September,14,0.0,5.0,3,0,1,UAE,Direct,Corporate,0.0,2.0,No Deposit,106.0,44.0,Group,70.49,0.0,Check-Out,5.0,4,Last Minute
100255,City Hotel,312,2025,December,12,4.0,2.0,1,2,1,SGP,Offline TA/TO,TA/TO,1.0,2.0,Refundable,479.0,38.0,Group,129.77,4.0,Check-Out,6.0,4,Early Booking
100256,City Hotel,243,2024,May,9,2.0,7.0,4,0,1,GBR,Direct,TA/TO,5.0,3.0,Refundable,227.0,42.0,Transient-Party,309.88,3.0,Check-Out,9.0,5,Early Booking
100257,City Hotel,246,2023,November,16,3.0,7.0,1,0,0,UAE,Online TA,GDS,5.0,1.0,Refundable,184.0,17.0,Group,219.74,4.0,Canceled,10.0,1,Early Booking
100258,Resort Hotel,90,2025,April,14,3.0,2.0,2,0,1,CAN,Corporate,Corporate,1.0,4.0,Non Refund,50.0,3.0,Contract,177.78,5.0,Check-Out,5.0,3,Last Minute
100259,City Hotel,34,2025,July,3,4.0,4.0,1,1,0,SGP,Direct,Direct,5.0,4.0,Non Refund,48.0,42.0,Transient-Party,331.46,4.0,Check-Out,8.0,2,Last Minute
100260,Resort Hotel,148,2024,June,13,0.0,1.0,4,2,1,UAE,Direct,GDS,5.0,0.0,No Deposit,349.0,25.0,Contract,339.84,5.0,Check-Out,1.0,7,Early Booking
100261,Resort Hotel,359,2023,February,9,0.0,6.0,4,1,1,SGP,Online TA,GDS,0.0,1.0,Non Refund,283.0,10.0,Transient-Party,100.92,0.0,Check-Out,6.0,6,Early Booking
100262,City Hotel,213,2024,April,21,0.0,5.0,2,0,1,USA,Corporate,Direct,5.0,0.0,Non Refund,324.0,27.0,Transient-Party,106.64,5.0,Check-Out,5.0,3,Early Booking
100263,City Hotel,196,2025,March,9,0.0,7.0,2,2,1,USA,Groups,Direct,3.0,4.0,Non Refund,367.0,42.0,Transient,349.52,4.0,Check-Out,7.0,5,Early Booking
100264,Resort Hotel,320,2025,November,24,1.0,6.0,4,0,0,NLD,Direct,Direct,1.0,2.0,Refundable,322.0,16.0,Contract,235.52,1.0,Check-Out,7.0,4,Early Booking
100265,Resort Hotel,168,2024,May,3,0.0,6.0,1,2,1,GBR,Offline TA/TO,Corporate,2.0,2.0,Non Refund,40.0,26.0,Transient-Party,156.4,2.0,Check-Out,6.0,4,Early Booking
100266,Resort Hotel,176,2024,September,20,4.0,3.0,4,2,0,AUS,Groups,Corporate,0.0,0.0,Non Refund,68.0,20.0,Transient-Party,74.57,1.0,Check-Out,7.0,6,Early Booking
100267,Resort Hotel,258,2024,December,11,4.0,6.0,4,2,0,GBR,Groups,GDS,0.0,4.0,Refundable,499.0,19.0,Contract,190.58,4.0,Check-Out,10.0,6,Early Booking
100268,Resort Hotel,95,2023,July,17,1.0,4.0,1,1,1,FRA,Direct,Direct,4.0,0.0,Non Refund,441.0,42.0,Transient,333.7,4.0,Check-Out,5.0,3,Early Booking
100269,City Hotel,316,2025,January,8,3.0,5.0,4,0,0,FRA,Online TA,Direct,4.0,0.0,Refundable,215.0,32.0,Transient,122.49,5.0,Canceled,8.0,4,Early Booking
100270,Resort Hotel,113,2024,June,9,1.0,5.0,2,1,0,GBR,Online TA,GDS,3.0,2.0,No Deposit,261.0,5.0,Contract,108.25,3.0,Check-Out,6.0,3,Early Booking
100271,Resort Hotel,357,2023,September,21,3.0,2.0,3,2,1,CAN,Online TA,GDS,1.0,3.0,Refundable,115.0,44.0,Contract,161.88,1.0,Canceled,5.0,6,Early Booking
100272,Resort Hotel,139,2025,March,14,0.0,6.0,4,0,1,SGP,Groups,Corporate,1.0,3.0,Refundable,365.0,29.0,Group,252.85,4.0,Canceled,6.0,5,Early Booking
100273,City Hotel,53,2024,August,14,2.0,6.0,4,0,0,AUS,Online TA,TA/TO,4.0,0.0,No Deposit,25.0,16.0,Transient,159.26,0.0,Check-Out,8.0,4,Last Minute
100274,Resort Hotel,261,2024,December,20,0.0,5.0,3,2,0,FRA,Groups,Direct,4.0,0.0,Non Refund,322.0,40.0,Contract,346.82,2.0,Check-Out,5.0,5,Early Booking
100275,Resort Hotel,35,2025,June,4,3.0,4.0,4,0,1,GBR,Corporate,Direct,4.0,4.0,Non Refund,401.0,41.0,Group,227.71,2.0,Canceled,7.0,5,Last Minute
100276,City Hotel,84,2025,December,26,0.0,5.0,4,2,0,UAE,Online TA,GDS,5.0,4.0,Non Refund,316.0,19.0,Group,150.62,3.0,Canceled,5.0,6,Last Minute
100277,City Hotel,306,2024,December,4,1.0,5.0,2,2,1,GBR,Direct,Corporate,2.0,0.0,Refundable,4.0,15.0,Contract,314.02,3.0,Check-Out,6.0,5,Early Booking
100278,City Hotel,89,2025,December,28,1.0,1.0,1,0,0,CAN,Direct,Corporate,3.0,4.0,No Deposit,275.0,35.0,Group,99.32,0.0,Canceled,2.0,1,Last Minute
100279,Resort Hotel,2,2023,August,12,2.0,1.0,1,2,1,DEU,Offline TA/TO,GDS,2.0,1.0,Refundable,432.0,39.0,Transient-Party,106.11,4.0,Check-Out,3.0,4,Last Minute
